"","player_name","good_cov_preds","grade_OE","season","down","distance","week","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position","game_id","play_id"
"17024","Jevon Holland",0.989765241742134,-0.0418552417421341,2023,2,0,2,"MIA","NE","Mac Jones",0,1,0.35,"S",23825,5158073
"17025","DeShon Elliott",0.997986528091133,-0.0500765280911326,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.35,"S",23825,5158073
"17026","Kader Kohou",0.7325459420681,0.3229440579319,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.35,"CB",23825,5158073
"17027","Eli Apple",0.688032031059265,0.367457968940735,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.35,"CB",23825,5158073
"17028","Jerome Baker",0.656389355659485,0.323520644340515,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.35,"LB",23825,5158073
"17029","Xavien Howard",0.800244078040123,0.255245921959877,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.35,"CB",23825,5158073
"17030","Xavien Howard",0.997763340361416,0.0577266596385837,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"CB",23825,5158076
"17031","Jerome Baker",0.902012556791306,0.0778974432086945,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"LB",23825,5158076
"17032","DeShon Elliott",0.673375099897385,0.274534900102615,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"S",23825,5158076
"17033","Eli Apple",0.800691023468971,0.254798976531029,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"CB",23825,5158076
"17034","Kader Kohou",0.761191561818123,0.294298438181877,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"CB",23825,5158076
"17035","Jevon Holland",0.988373035565019,-0.0404630355650187,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.899,"S",23825,5158076
"17036","Xavien Howard",0.940571524202824,0.114918475797176,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"CB",23825,5158077
"17037","Jerome Baker",0.969250151887536,0.010659848112464,2023,3,0,2,"MIA","NE","Mac Jones",0,1,-1.086,"LB",23825,5158077
"17038","Jevon Holland",0.90656116604805,0.0413488339519501,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"S",23825,5158077
"17039","DeShon Elliott",0.89151693880558,0.0563930611944199,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"S",23825,5158077
"17040","Justin Bethel",0.991003477945924,-0.0430934779459238,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"S",23825,5158077
"17041","Eli Apple",0.994467268232256,0.0610227317677438,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"CB",23825,5158077
"17042","Kader Kohou",0.953432869166136,0.102057130833864,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.086,"CB",23825,5158077
"17043","Kyle Dugger",0.835885286331177,0.112024713668823,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"S",23825,5158086
"17044","Ja'Whaun Bentley",0.824260130524635,0.155649869475365,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"LB",23825,5158086
"17045","Marte Mapu",0.994548430200666,-0.0146384302006662,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"LB",23825,5158086
"17046","Marcus Jones",0.80356639623642,0.25192360376358,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"CB",23825,5158086
"17047","Jahlani Tavai",0.79967825114727,0.18023174885273,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"LB",23825,5158086
"17048","Josh Uche",0.94542283564806,0.0545771643519402,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"ED",23825,5158086
"17049","Christian Gonzalez",0.889458917081356,0.166031082918644,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"CB",23825,5158086
"17050","Jabrill Peppers",0.986300519667566,-0.0383905196675658,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.207,"S",23825,5158086
"17051","Jabrill Peppers",0.710724145174026,0.237185854825974,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"S",23825,5158090
"17052","Kyle Dugger",0.987432743422687,-0.0395227434226871,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"S",23825,5158090
"17053","Jahlani Tavai",0.801510244607925,-0.821600244607925,2023,3,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,2.129,"LB",23825,5158090
"17054","Josh Uche",0.80914643406868,0.19085356593132,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"ED",23825,5158090
"17055","Marcus Jones",0.743620216846466,0.311869783153534,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"CB",23825,5158090
"17056","Christian Gonzalez",0.989696650765836,0.0657933492341638,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"CB",23825,5158090
"17057","Myles Bryant",0.983168473467231,0.0723215265327692,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.129,"CB",23825,5158090
"17058","Jabrill Peppers",0.989645509049296,-0.0417355090492964,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.898,"S",23825,5158092
"17059","Marte Mapu",0.990454630926251,-0.0105446309262514,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.898,"LB",23825,5158092
"17060","Marcus Jones",0.992838771082461,0.0626512289175391,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,1,0.898,"CB",23825,5158092
"17061","Christian Gonzalez",0.990454630926251,0.0650353690737486,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.898,"CB",23825,5158092
"17062","Ja'Whaun Bentley",0.985036841593683,-0.00512684159368277,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.898,"LB",23825,5158092
"17063","Jahlani Tavai",0.740637272596359,0.239272727403641,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,1,0.299,"LB",23825,5158097
"17064","Ja'Whaun Bentley",0.799477711319923,0.180432288680077,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"LB",23825,5158097
"17065","Marcus Jones",0.789886251091957,0.265603748908043,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"CB",23825,5158097
"17066","Kyle Dugger",0.914980500936508,0.0329294990634918,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"S",23825,5158097
"17067","Jabrill Peppers",0.753167778253555,0.194742221746445,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"S",23825,5158097
"17068","Marte Mapu",0.718344867229462,0.261565132770538,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"LB",23825,5158097
"17069","Christian Gonzalez",0.760758355259895,0.294731644740105,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"CB",23825,5158097
"17070","Matthew Judon",0.83822101354599,0.16177898645401,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.299,"ED",23825,5158097
"17071","Kyle Dugger",0.997365638846532,-1.04945563884653,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.25,0,0.596,"S",23825,5158099
"17072","Marcus Jones",0.983652068302035,0.0718379316979647,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.596,"CB",23825,5158099
"17073","Ja'Whaun Bentley",0.986198958009481,-0.00628895800948143,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.596,"LB",23825,5158099
"17074","Matthew Judon",0.857379496097565,-0.857379496097565,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.25,1,0.596,"ED",23825,5158099
"17075","Jabrill Peppers",0.640127807855606,0.307782192144394,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.596,"S",23825,5158099
"17076","Myles Bryant",0.981435963883996,0.074054036116004,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.596,"CB",23825,5158099
"17077","Christian Gonzalez",0.882620051503181,0.172869948496819,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.596,"CB",23825,5158099
"17078","Marcus Jones",0.795399159193039,0.260090840806961,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"CB",23825,5158102
"17079","Ja'Whaun Bentley",0.75631195306778,0.22359804693222,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"LB",23825,5158102
"17080","Jabrill Peppers",0.99707256234251,-0.0491625623425096,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"S",23825,5158102
"17081","Myles Bryant",0.663044929504395,0.392445070495605,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,1,1.478,"CB",23825,5158102
"17082","Christian Gonzalez",0.993799624964595,0.0616903750354052,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"CB",23825,5158102
"17083","Jahlani Tavai",0.598309695720673,0.381600304279327,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"LB",23825,5158102
"17084","Kyle Dugger",0.985036841593683,-0.0371268415936828,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.478,"S",23825,5158102
"17085","Myles Bryant",0.865926414728165,0.189563585271835,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"CB",23825,5158107
"17086","Kyle Dugger",0.559558182954788,0.388351817045212,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"S",23825,5158107
"17087","Ja'Whaun Bentley",0.990888055413961,-0.0109780554139614,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"LB",23825,5158107
"17088","Jabrill Peppers",0.778497412800789,0.169412587199211,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"S",23825,5158107
"17089","Jalen Mills",0.697370320558548,0.250539679441452,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,1,-1.395,"S",23825,5158107
"17090","Marcus Jones",0.835398316383362,0.220091683616638,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"CB",23825,5158107
"17091","Christian Gonzalez",0.859309643507004,0.196180356492996,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-1.395,"CB",23825,5158107
"17092","Andrew Van Ginkel",0.829103350639343,0.170896649360657,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"ED",23825,5158117
"17093","Eli Apple",0.889116764068604,-0.833626764068603,2023,2,0,2,"MIA","NE","Mac Jones",-0.25,1,-0.076,"CB",23825,5158117
"17094","DeShon Elliott",0.985481165349483,-0.0375711653494835,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"S",23825,5158117
"17095","Jevon Holland",0.996744328644127,-0.0488343286441267,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"S",23825,5158117
"17096","Kader Kohou",0.816641867160797,0.238848132839203,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"CB",23825,5158117
"17097","Xavien Howard",0.874997332692146,0.180492667307854,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"CB",23825,5158117
"17098","David Long Jr.",0.81514447927475,0.16476552072525,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.076,"LB",23825,5158117
"17099","David Long Jr.",0.743213415145874,0.236696584854126,2023,3,0,2,"MIA","NE","Mac Jones",0,0,2.005,"LB",23825,5158119
"17100","Jevon Holland",0.778889149427414,-0.830979149427414,2023,3,0,2,"MIA","NE","Mac Jones",-0.25,0,2.005,"S",23825,5158119
"17101","Kader Kohou",0.844320505857468,0.211169494142532,2023,3,0,2,"MIA","NE","Mac Jones",0,0,2.005,"CB",23825,5158119
"17102","DeShon Elliott",0.983652068302035,-0.0357420683020353,2023,3,0,2,"MIA","NE","Mac Jones",0,0,2.005,"S",23825,5158119
"17103","Eli Apple",0.879930481314659,0.175559518685341,2023,3,0,2,"MIA","NE","Mac Jones",0.5,1,2.005,"CB",23825,5158119
"17104","Xavien Howard",0.900267861783504,0.155222138216495,2023,3,0,2,"MIA","NE","Mac Jones",0,0,2.005,"CB",23825,5158119
"17105","Jerome Baker",0.888430677354336,0.0914793226456642,2023,3,0,2,"MIA","NE","Mac Jones",0,0,2.005,"LB",23825,5158119
"17106","Jevon Holland",0.825617149472237,-0.877707149472237,2023,1,0,2,"MIA","NE","Mac Jones",-0.25,1,1,"S",23825,5158121
"17107","Xavien Howard",0.844219371676445,0.211270628323555,2023,1,0,2,"MIA","NE","Mac Jones",0,0,1,"CB",23825,5158121
"17108","David Long Jr.",0.761671721935272,0.218238278064728,2023,1,0,2,"MIA","NE","Mac Jones",0,0,1,"LB",23825,5158121
"17109","DeShon Elliott",0.868294596672058,0.0796154033279419,2023,1,0,2,"MIA","NE","Mac Jones",0,0,1,"S",23825,5158121
"17110","Eli Apple",0.808238595724106,-0.752748595724106,2023,1,0,2,"MIA","NE","Mac Jones",-0.5,0,1,"CB",23825,5158121
"17111","Kader Kohou",0.77302785217762,0.28246214782238,2023,1,0,2,"MIA","NE","Mac Jones",0,0,1,"CB",23825,5158121
"17112","Jerome Baker",0.822695687413216,0.157214312586784,2023,1,0,2,"MIA","NE","Mac Jones",0,0,1,"LB",23825,5158121
"17113","Kader Kohou",0.809201702475548,-0.753711702475548,2023,2,0,2,"MIA","NE","Mac Jones",-0.5,0,-0.773,"CB",23825,5158125
"17114","DeShon Elliott",0.881037764251232,0.0668722357487679,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.773,"S",23825,5158125
"17115","David Long Jr.",0.781532645225525,0.198377354774475,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.773,"LB",23825,5158125
"17116","Xavien Howard",0.923580452799797,0.131909547200203,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.773,"CB",23825,5158125
"17117","Eli Apple",0.733201682567596,0.322288317432404,2023,2,0,2,"MIA","NE","Mac Jones",0.5,1,-0.773,"CB",23825,5158125
"17118","Jevon Holland",0.903898194432259,0.0440118055677414,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-0.773,"S",23825,5158125
"17119","Xavien Howard",0.891461424529552,-0.835971424529552,2023,3,0,2,"MIA","NE","Mac Jones",-0.5,1,-3.663,"CB",23825,5158127
"17120","Jevon Holland",0.924213960766792,0.0236960392332077,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-3.663,"S",23825,5158127
"17121","Bradley Chubb",0.994375729933381,0.00562427006661892,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-3.663,"ED",23825,5158127
"17122","Kader Kohou",0.887183047831059,0.168306952168941,2023,3,0,2,"MIA","NE","Mac Jones",0.5,0,-3.663,"CB",23825,5158127
"17123","Eli Apple",0.983652068302035,0.0718379316979647,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-3.663,"CB",23825,5158127
"17124","DeShon Elliott",0.925467230379581,0.0224427696204186,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-3.663,"S",23825,5158127
"17125","Jabrill Peppers",0.990492479875684,-0.0425824798756838,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"S",23825,5158132
"17126","Myles Bryant",0.903979703783989,-0.848489703783989,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,-0.992,"CB",23825,5158132
"17127","Marcus Jones",0.992775138001889,0.062714861998111,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"CB",23825,5158132
"17128","Kyle Dugger",0.644425272941589,0.303484727058411,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"S",23825,5158132
"17129","Christian Gonzalez",0.800657868385315,0.254832131614685,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"CB",23825,5158132
"17130","Ja'Whaun Bentley",0.984061233699322,-0.00415123369932175,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"LB",23825,5158132
"17131","Adrian Phillips",0.864881724119186,0.0830282758808136,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.992,"S",23825,5158132
"17132","Myles Bryant",0.989833394996822,-0.934343394996822,2023,3,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,2.264,"CB",23825,5158134
"17133","Ja'Whaun Bentley",0.788129359483719,0.191780640516281,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.264,"LB",23825,5158134
"17134","Christian Gonzalez",0.988784951157868,0.0667050488421321,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.264,"CB",23825,5158134
"17135","Josh Uche",0.610517024993896,0.389482975006104,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.264,"ED",23825,5158134
"17136","Jalen Mills",0.827984482049942,0.119925517950058,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.264,"S",23825,5158134
"17137","Marcus Jones",0.988789116963744,0.0667008830362558,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,2.264,"CB",23825,5158134
"17138","Myles Bryant",0.829000160098076,0.226489839901924,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"CB",23825,5158140
"17139","Jahlani Tavai",0.801772147417068,0.178137852582932,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"LB",23825,5158140
"17140","Kyle Dugger",0.996587812900543,-0.0486778129005432,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"S",23825,5158140
"17141","Christian Gonzalez",0.820665240287781,-0.765175240287781,2023,1,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,0.796,"CB",23825,5158140
"17142","Marcus Jones",0.985658332705498,0.0698316672945023,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"CB",23825,5158140
"17143","Ja'Whaun Bentley",0.993893365841359,-0.0139833658413589,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"LB",23825,5158140
"17144","Jabrill Peppers",0.864600419998169,0.0833095800018311,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,0.796,"S",23825,5158140
"17145","Marte Mapu",0.713830798864365,-0.733920798864365,2023,1,0,2,"NE","MIA","Tua Tagovailoa",-0.25,0,-0.327,"LB",23825,5158145
"17146","Ja'Whaun Bentley",0.988606264814734,-0.00869626481473446,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"LB",23825,5158145
"17147","Marcus Jones",0.830087155103683,-0.774597155103683,2023,1,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,-0.327,"CB",23825,5158145
"17148","Josh Uche",0.987093774601817,0.0129062253981829,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"ED",23825,5158145
"17149","Christian Gonzalez",0.98629948310554,0.0691905168944597,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"CB",23825,5158145
"17150","Jabrill Peppers",0.987093774601817,-0.0391837746018171,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"S",23825,5158145
"17151","Kyle Dugger",0.992001929320395,-0.044091929320395,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"S",23825,5158145
"17152","Jahlani Tavai",0.990351135842502,-0.0104411358425021,2023,1,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.327,"LB",23825,5158145
"17153","Marte Mapu",0.983751993626356,-0.00384199362635613,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,1,1.976,"LB",23825,5158146
"17154","Marcus Jones",0.983751993626356,0.0717380063736439,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"CB",23825,5158146
"17155","Kyle Dugger",0.995327332057059,-0.0474173320570588,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"S",23825,5158146
"17156","Jabrill Peppers",0.91562519967556,0.03228480032444,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"S",23825,5158146
"17157","Christian Gonzalez",0.93747778236866,0.11801221763134,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"CB",23825,5158146
"17158","Ja'Whaun Bentley",0.940277766436338,0.0396322335636616,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"LB",23825,5158146
"17159","Jahlani Tavai",0.877273865044117,0.102636134955883,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,1.976,"LB",23825,5158146
"17160","Kader Kohou",0.941611334681511,0.113878665318489,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"CB",23825,5158162
"17161","DeShon Elliott",0.915138110518456,0.0327718894815445,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"S",23825,5158162
"17162","Jevon Holland",0.987195089459419,-0.0392850894594192,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"S",23825,5158162
"17163","Jerome Baker",0.975033160299063,0.00487683970093727,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"LB",23825,5158162
"17164","Xavien Howard",0.925257623195648,-0.869767623195648,2023,2,0,2,"MIA","NE","Mac Jones",-0.25,1,0.386,"CB",23825,5158162
"17165","David Long Jr.",0.850327908992767,0.129582091007233,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"LB",23825,5158162
"17166","Eli Apple",0.851555496454239,0.203934503545761,2023,2,0,2,"MIA","NE","Mac Jones",0,0,0.386,"CB",23825,5158162
"17167","DeShon Elliott",0.870409682393074,0.077500317606926,2023,1,0,2,"MIA","NE","Mac Jones",0,0,-0.729,"S",23825,5158164
"17168","Jevon Holland",0.891653209924698,0.0562567900753021,2023,1,0,2,"MIA","NE","Mac Jones",0,0,-0.729,"S",23825,5158164
"17169","Eli Apple",0.833006531000137,0.222483468999863,2023,1,0,2,"MIA","NE","Mac Jones",0.5,1,-0.729,"CB",23825,5158164
"17170","Xavien Howard",0.99732017936185,0.05816982063815,2023,1,0,2,"MIA","NE","Mac Jones",0.5,0,-0.729,"CB",23825,5158164
"17171","Bradley Chubb",0.857926324009895,0.142073675990105,2023,1,0,2,"MIA","NE","Mac Jones",0,0,-0.729,"ED",23825,5158164
"17172","Jerome Baker",0.994891954120249,-0.0149819541202486,2023,1,0,2,"MIA","NE","Mac Jones",0,0,-0.729,"LB",23825,5158164
"17173","Kader Kohou",0.781376600265503,-0.725886600265503,2023,1,0,2,"MIA","NE","Mac Jones",-0.5,0,-0.729,"CB",23825,5158164
"17174","Eli Apple",0.805971816182137,0.249518183817863,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"CB",23825,5158165
"17175","Andrew Van Ginkel",0.752793043851852,0.247206956148148,2023,2,0,2,"MIA","NE","Mac Jones",0,1,-1.023,"ED",23825,5158165
"17176","DeShon Elliott",0.768940061330795,0.178969938669205,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"S",23825,5158165
"17177","David Long Jr.",0.796250700950623,0.183659299049377,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"LB",23825,5158165
"17178","Jevon Holland",0.770795673131943,0.177114326868057,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"S",23825,5158165
"17179","Xavien Howard",0.797020629048347,0.258469370951653,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"CB",23825,5158165
"17180","Jerome Baker",0.996587812900543,-0.0166778129005432,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"LB",23825,5158165
"17181","Kader Kohou",0.8373933583498,0.2180966416502,2023,2,0,2,"MIA","NE","Mac Jones",0,0,-1.023,"CB",23825,5158165
"17182","Jevon Holland",0.988784951157868,-1.04087495115787,2023,3,0,2,"MIA","NE","Mac Jones",-1,0,-1.231,"S",23825,5158167
"17183","Jevon Holland",0.827602133154869,-0.879692133154869,2023,3,0,2,"MIA","NE","Mac Jones",-1,0,-1.231,"S",23825,5158167
"17184","Justin Bethel",0.860830724239349,0.0870792757606506,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.231,"S",23825,5158167
"17185","Eli Apple",0.845831990242004,0.209658009757996,2023,3,0,2,"MIA","NE","Mac Jones",0.25,0,-1.231,"CB",23825,5158167
"17186","Kader Kohou",0.857895985245705,-0.802405985245705,2023,3,0,2,"MIA","NE","Mac Jones",-1,0,-1.231,"CB",23825,5158167
"17187","Kader Kohou",0.802763387560844,-0.747273387560844,2023,3,0,2,"MIA","NE","Mac Jones",-1,0,-1.231,"CB",23825,5158167
"17188","Xavien Howard",0.99732017936185,0.05816982063815,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.231,"CB",23825,5158167
"17189","Jerome Baker",0.871567130088806,-0.891657130088806,2023,3,0,2,"MIA","NE","Mac Jones",-0.25,0,-1.231,"LB",23825,5158167
"17190","DeShon Elliott",0.83406263589859,0.11384736410141,2023,3,0,2,"MIA","NE","Mac Jones",0,0,-1.231,"S",23825,5158167
"17191","Matthew Judon",0.900537796318531,-0.900537796318531,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.5,0,-0.956,"ED",23825,5158176
"17192","Marte Mapu",0.992606853600591,-0.0126968536005914,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.956,"LB",23825,5158176
"17193","Kyle Dugger",0.88689810782671,0.0610118921732903,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.956,"S",23825,5158176
"17194","Myles Bryant",0.738412231206894,-0.682922231206894,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.5,0,-0.956,"CB",23825,5158176
"17195","Jahlani Tavai",0.992606853600591,-0.0126968536005914,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.956,"LB",23825,5158176
"17196","Christian Gonzalez",0.712796837091446,0.342693162908554,2023,2,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.956,"CB",23825,5158176
"17197","Jabrill Peppers",0.834884151816368,-0.886974151816368,2023,2,0,2,"NE","MIA","Tua Tagovailoa",-0.5,1,-0.956,"S",23825,5158176
"17198","Shaun Wade",0.996611287817359,-0.941121287817359,2023,3,0,2,"NE","MIA","Tua Tagovailoa",-0.5,0,-0.819,"CB",23825,5158177
"17199","Myles Bryant",0.827256217598915,0.228233782401085,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0.5,1,-0.819,"CB",23825,5158177
"17200","Jabrill Peppers",0.933881752192974,0.0140282478070259,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.819,"S",23825,5158177
"17201","Ja'Whaun Bentley",0.805617898702621,0.174292101297379,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.819,"LB",23825,5158177
"17202","Jalen Mills",0.769582077860832,0.178327922139168,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.819,"S",23825,5158177
"17203","Kyle Dugger",0.842979982495308,0.104930017504692,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0.25,0,-0.819,"S",23825,5158177
"17204","Christian Gonzalez",0.899599127471447,0.155890872528553,2023,3,0,2,"NE","MIA","Tua Tagovailoa",0,0,-0.819,"CB",23825,5158177
"17205","Jerome Baker",0.827270179986954,-0.847360179986954,2023,1,0,2,"MIA","NE","Mac Jones",-0.5,1,0.983,"LB",23825,5158180
"17206","Xavien Howard",0.994594173971564,0.0608958260284364,2023,1,0,2,"MIA","NE","Mac Jones",0,0,0.983,"CB",23825,5158180
"17207","Bradley Chubb",0.876543708145618,0.123456291854382,2023,1,0,2,"MIA","NE","Mac Jones",0,0,0.983,"ED",23825,5158180
"17208","Kader Kohou",0.775119543075562,0.280370456924438,2023,1,0,2,"MIA","NE","Mac Jones",0,0,0.983,"CB",23825,5158180
