"","player_name","good_cov_preds","grade_OE","season","down","distance","defense","offense","qb","coverage_grade","primary_coverage","EPA","season_position"
"6739","Jalen Thompson",0.77601070702076,0.17189929297924,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"S"
"6740","Zaven Collins",0.99528296943754,-0.0153729694375396,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"LB"
"6741","Budda Baker",0.922565072774887,0.0253449272251129,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"S"
"6742","Byron Murphy Jr.",0.81045538187027,0.24503461812973,2022,1,10,"ARZ","KC","Patrick Mahomes",0,1,0.556,"CB"
"6743","Nick Vigil",0.997468913905323,-0.0175589139053226,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"LB"
"6744","Marco Wilson",0.780765920877457,0.274724079122543,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"CB"
"6745","Isaiah Simmons",0.76525092124939,0.21465907875061,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.556,"LB"
"6746","Isaiah Simmons",0.994658527895808,-0.0147485278958082,2022,2,3,"ARZ","KC","Patrick Mahomes",0,0,-0.225,"LB"
"6747","Byron Murphy Jr.",0.994540207553655,0.0609497924463451,2022,2,3,"ARZ","KC","Patrick Mahomes",0,0,-0.225,"CB"
"6748","Marco Wilson",0.904471710324287,-0.848981710324287,2022,2,3,"ARZ","KC","Patrick Mahomes",-0.25,1,-0.225,"CB"
"6749","Nick Vigil",0.753803908824921,0.226106091175079,2022,2,3,"ARZ","KC","Patrick Mahomes",0,0,-0.225,"LB"
"6750","Budda Baker",0.816062197089195,0.131847802910805,2022,2,3,"ARZ","KC","Patrick Mahomes",0,0,-0.225,"S"
"6751","Jalen Thompson",0.99728379282169,-1.04937379282169,2022,2,3,"ARZ","KC","Patrick Mahomes",-0.25,0,-0.225,"S"
"6752","Byron Murphy Jr.",0.656097859144211,0.399392140855789,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.415,"CB"
"6753","Nick Vigil",0.791780516505241,-0.811870516505241,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.25,1,0.415,"LB"
"6754","Marco Wilson",0.713467717170715,0.342022282829285,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.415,"CB"
"6755","Zaven Collins",0.861369892954826,0.118540107045174,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.415,"LB"
"6756","Jalen Thompson",0.707886964082718,0.240023035917282,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.415,"S"
"6757","Budda Baker",0.71278914809227,0.23512085190773,2022,1,10,"ARZ","KC","Patrick Mahomes",0.25,0,0.415,"S"
"6758","Isaiah Simmons",0.998816888197325,-0.0189068881973252,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.415,"LB"
"6759","Jalen Thompson",0.994735995307565,-0.0468259953075647,2022,2,4,"ARZ","KC","Patrick Mahomes",0,0,-0.435,"S"
"6760","Isaiah Simmons",0.994735995307565,-1.01482599530756,2022,2,4,"ARZ","KC","Patrick Mahomes",-0.5,0,-0.435,"LB"
"6761","Marco Wilson",0.996712899766862,0.0587771002331376,2022,2,4,"ARZ","KC","Patrick Mahomes",0.5,1,-0.435,"CB"
"6762","Byron Murphy Jr.",0.997629925375804,0.0578600746241957,2022,2,4,"ARZ","KC","Patrick Mahomes",0,0,-0.435,"CB"
"6763","Jalen Thompson",0.994912483729422,-0.0470024837294221,2022,4,2,"ARZ","KC","Patrick Mahomes",0.5,0,2.614,"S"
"6764","Budda Baker",0.996712899766862,-0.0488028997668624,2022,4,2,"ARZ","KC","Patrick Mahomes",0,0,2.614,"S"
"6765","Ezekiel Turner",0.997629925375804,-1.0177199253758,2022,4,2,"ARZ","KC","Patrick Mahomes",-0.5,1,2.614,"LB"
"6766","Marco Wilson",0.895610131323338,0.159879868676662,2022,4,2,"ARZ","KC","Patrick Mahomes",0,0,2.614,"CB"
"6767","Isaiah Simmons",0.876029700040817,-0.896119700040817,2022,4,2,"ARZ","KC","Patrick Mahomes",-0.25,0,2.614,"LB"
"6768","Byron Murphy Jr.",0.824912518262863,0.230577481737137,2022,4,2,"ARZ","KC","Patrick Mahomes",0,0,2.614,"CB"
"6769","L'Jarius Sneed",0.874346792697906,0.181143207302093,2022,1,10,"KC","ARZ","Kyler Murray",0,0,-0.323,"CB"
"6770","Willie Gay Jr.",0.995216160546988,-0.0153061605469882,2022,1,10,"KC","ARZ","Kyler Murray",0.25,0,-0.323,"LB"
"6771","Justin Reid",0.877165004611015,0.0707449953889847,2022,1,10,"KC","ARZ","Kyler Murray",0,0,-0.323,"S"
"6772","Rashad Fenton",0.995362245477736,0.060127754522264,2022,1,10,"KC","ARZ","Kyler Murray",0,1,-0.323,"CB"
"6773","Trent McDuffie",0.869830504059792,0.185659495940208,2022,1,10,"KC","ARZ","Kyler Murray",0,0,-0.323,"CB"
"6774","Nick Bolton",0.837351247668266,0.142558752331734,2022,1,10,"KC","ARZ","Kyler Murray",0,0,-0.323,"LB"
"6775","Juan Thornhill",0.997551721055061,-0.0496417210550606,2022,1,10,"KC","ARZ","Kyler Murray",0,0,-0.323,"S"
"6776","L'Jarius Sneed",0.769775435328484,0.285714564671516,2022,2,7,"KC","ARZ","Kyler Murray",0,1,-0.48,"CB"
"6777","Rashad Fenton",0.995287606026977,0.0602023939730227,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"CB"
"6778","Willie Gay Jr.",0.899494618177414,0.0804153818225861,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"LB"
"6779","Juan Thornhill",0.883057504892349,0.0648524951076508,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"S"
"6780","Nick Bolton",0.668378591537476,0.311531408462524,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"LB"
"6781","Trent McDuffie",0.784736841917038,0.270753158082962,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"CB"
"6782","Justin Reid",0.988122560083866,-0.0402125600838661,2022,2,7,"KC","ARZ","Kyler Murray",0,0,-0.48,"S"
"6783","Juan Thornhill",0.770740270614624,-0.822830270614624,2022,3,4,"KC","ARZ","Kyler Murray",-0.25,0,-1.437,"S"
"6784","Bryan Cook",0.759164854884148,0.188745145115852,2022,3,4,"KC","ARZ","Kyler Murray",0,0,-1.437,"S"
"6785","Trent McDuffie",0.994705422781408,0.0607845772185922,2022,3,4,"KC","ARZ","Kyler Murray",0.5,0,-1.437,"CB"
"6786","Rashad Fenton",0.780324906110764,0.275165093889236,2022,3,4,"KC","ARZ","Kyler Murray",0,0,-1.437,"CB"
"6787","Michael Danna",0.994715245906264,-0.994715245906264,2022,3,4,"KC","ARZ","Kyler Murray",-0.5,0,-1.437,"ED"
"6788","Marco Wilson",0.799509406089783,0.255980593910217,2022,2,5,"ARZ","KC","Patrick Mahomes",0.5,0,0.815,"CB"
"6789","Ezekiel Turner",0.721250623464584,-0.741340623464584,2022,2,5,"ARZ","KC","Patrick Mahomes",-0.25,1,0.815,"LB"
"6790","Isaiah Simmons",0.996720577357337,-0.0168105773573369,2022,2,5,"ARZ","KC","Patrick Mahomes",0,0,0.815,"LB"
"6791","Byron Murphy Jr.",0.683873325586319,0.371616674413681,2022,2,5,"ARZ","KC","Patrick Mahomes",0.25,0,0.815,"CB"
"6792","Jalen Thompson",0.701377421617508,-0.753467421617508,2022,2,5,"ARZ","KC","Patrick Mahomes",-0.25,0,0.815,"S"
"6793","Zaven Collins",0.995022031012923,-0.0151120310129225,2022,2,5,"ARZ","KC","Patrick Mahomes",0,0,0.815,"LB"
"6794","Markus Golden",0.995108635164797,0.00489136483520269,2022,2,9,"ARZ","KC","Patrick Mahomes",0,0,0.111,"ED"
"6795","Ezekiel Turner",0.776524424552917,0.203385575447083,2022,2,9,"ARZ","KC","Patrick Mahomes",0,0,0.111,"LB"
"6796","Marco Wilson",0.995344631373882,0.0601453686261177,2022,2,9,"ARZ","KC","Patrick Mahomes",0,0,0.111,"CB"
"6797","Byron Murphy Jr.",0.821449428796768,0.234040571203232,2022,2,9,"ARZ","KC","Patrick Mahomes",0,0,0.111,"CB"
"6798","Budda Baker",0.877238683402538,0.0706713165974617,2022,2,9,"ARZ","KC","Patrick Mahomes",0,0,0.111,"S"
"6799","Jalen Thompson",0.888251021504402,0.0596589784955978,2022,2,9,"ARZ","KC","Patrick Mahomes",0,1,0.111,"S"
"6800","Isaiah Simmons",0.851311013102531,0.128598986897469,2022,3,3,"ARZ","KC","Patrick Mahomes",0,0,-1.94,"LB"
"6801","Marco Wilson",0.877238683402538,0.178251316597462,2022,3,3,"ARZ","KC","Patrick Mahomes",0,0,-1.94,"CB"
"6802","Zaven Collins",0.997897986788303,-0.0179879867883027,2022,3,3,"ARZ","KC","Patrick Mahomes",0.5,1,-1.94,"LB"
"6803","Budda Baker",0.818392127752304,0.129517872247696,2022,3,3,"ARZ","KC","Patrick Mahomes",0,0,-1.94,"S"
"6804","Byron Murphy Jr.",0.806156426668167,0.249333573331833,2022,3,3,"ARZ","KC","Patrick Mahomes",0,0,-1.94,"CB"
"6805","Jalen Thompson",0.950625538825989,-1.00271553882599,2022,3,3,"ARZ","KC","Patrick Mahomes",-0.5,0,-1.94,"S"
"6806","Dennis Gardeck",0.998142064898275,0.00185793510172516,2022,3,3,"ARZ","KC","Patrick Mahomes",0,0,-1.94,"ED"
"6807","Rashad Fenton",0.870034858584404,-0.814544858584404,2022,2,4,"KC","ARZ","Kyler Murray",-0.5,1,2.345,"CB"
"6808","Justin Reid",0.996067304164171,-1.04815730416417,2022,2,4,"KC","ARZ","Kyler Murray",-0.5,0,2.345,"S"
"6809","Nick Bolton",0.840185552835464,0.139724447164536,2022,2,4,"KC","ARZ","Kyler Murray",0,0,2.345,"LB"
"6810","Juan Thornhill",0.997200582874939,-0.0492905828749388,2022,2,4,"KC","ARZ","Kyler Murray",0,0,2.345,"S"
"6811","L'Jarius Sneed",0.981074318289757,0.0744156817102432,2022,2,4,"KC","ARZ","Kyler Murray",0,0,2.345,"CB"
"6812","Trent McDuffie",0.662213116884232,0.393276883115768,2022,2,4,"KC","ARZ","Kyler Murray",0.5,0,2.345,"CB"
"6813","Willie Gay Jr.",0.67392972111702,0.30598027888298,2022,2,4,"KC","ARZ","Kyler Murray",0,0,2.345,"LB"
"6814","L'Jarius Sneed",0.674692094326019,-0.619202094326019,2022,2,15,"KC","ARZ","Kyler Murray",-0.5,1,-0.87,"CB"
"6815","Juan Thornhill",0.67466789484024,0.27324210515976,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.87,"S"
"6816","Justin Reid",0.728807419538498,0.219102580461502,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.87,"S"
"6817","Rashad Fenton",0.997171781025827,-0.941681781025827,2022,2,15,"KC","ARZ","Kyler Murray",-1,0,-0.87,"CB"
"6818","Willie Gay Jr.",0.995805062819272,-0.0158950628192723,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.87,"LB"
"6819","Trent McDuffie",0.669992655515671,-0.614502655515671,2022,2,15,"KC","ARZ","Kyler Murray",-1,0,-0.87,"CB"
"6820","Nick Bolton",0.644670188426971,0.335239811573029,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.87,"LB"
"6821","Trent McDuffie",0.79570609331131,0.25978390668869,2022,3,15,"KC","ARZ","Kyler Murray",0.5,0,-1.266,"CB"
"6822","George Karlaftis",0.678439170122147,0.321560829877853,2022,3,15,"KC","ARZ","Kyler Murray",0,0,-1.266,"ED"
"6823","Juan Thornhill",0.608729630708694,0.339180369291306,2022,3,15,"KC","ARZ","Kyler Murray",0,0,-1.266,"S"
"6824","Justin Reid",0.725072652101517,0.222837347898483,2022,3,15,"KC","ARZ","Kyler Murray",0,0,-1.266,"S"
"6825","Bryan Cook",0.998456210363656,-0.0505462103636563,2022,3,15,"KC","ARZ","Kyler Murray",0.5,0,-1.266,"S"
"6826","Rashad Fenton",0.837488248944283,0.218001751055717,2022,3,15,"KC","ARZ","Kyler Murray",0,1,-1.266,"CB"
"6827","Marco Wilson",0.693142533302307,0.362347466697693,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-4.227,"CB"
"6828","Budda Baker",0.878127090632915,0.0697829093670845,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-4.227,"S"
"6829","Zaven Collins",0.780973225831985,0.198936774168015,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-4.227,"LB"
"6830","Jalen Thompson",0.937429219484329,-0.989519219484329,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,0,-4.227,"S"
"6831","Byron Murphy Jr.",0.776389464735985,0.279100535264015,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-4.227,"CB"
"6832","Dennis Gardeck",0.886070020496845,0.113929979503155,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-4.227,"ED"
"6833","Ezekiel Turner",0.840396985411644,-0.860486985411644,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,1,-4.227,"LB"
"6834","Justin Reid",0.99447327805683,-0.0465632780568302,2022,1,10,"KC","ARZ","Kyler Murray",0,0,0.158,"S"
"6835","L'Jarius Sneed",0.781090766191483,0.274399233808517,2022,1,10,"KC","ARZ","Kyler Murray",0,1,0.158,"CB"
"6836","Juan Thornhill",0.763368114829063,0.184541885170937,2022,1,10,"KC","ARZ","Kyler Murray",0,0,0.158,"S"
"6837","Nick Bolton",0.736206382513046,0.243703617486954,2022,1,10,"KC","ARZ","Kyler Murray",0,0,0.158,"LB"
"6838","Trent McDuffie",0.664667934179306,0.390822065820694,2022,1,10,"KC","ARZ","Kyler Murray",0.5,0,0.158,"CB"
"6839","Rashad Fenton",0.767595082521439,-0.712105082521439,2022,1,10,"KC","ARZ","Kyler Murray",-0.5,0,0.158,"CB"
"6840","Rashad Fenton",0.693068385124207,0.362421614875793,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"CB"
"6841","L'Jarius Sneed",0.685437768697739,0.370052231302261,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"CB"
"6842","Juan Thornhill",0.997085622046143,-0.0491756220461428,2022,2,5,"KC","ARZ","Kyler Murray",0,1,-0.736,"S"
"6843","Nick Bolton",0.996908692177385,-0.0169986921773851,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"LB"
"6844","Bryan Cook",0.762702524662018,0.185207475337982,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"S"
"6845","Trent McDuffie",0.732555836439133,0.322934163560867,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"CB"
"6846","Justin Reid",0.695742607116699,0.252167392883301,2022,2,5,"KC","ARZ","Kyler Murray",0,0,-0.736,"S"
"6847","Nick Bolton",0.996541459579021,-0.0166314595790207,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"LB"
"6848","Justin Reid",0.732555836439133,0.215354163560867,2022,3,5,"KC","ARZ","Kyler Murray",0,1,-0.633,"S"
"6849","Juan Thornhill",0.695742607116699,0.252167392883301,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"S"
"6850","L'Jarius Sneed",0.788083538413048,0.267406461586952,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"CB"
"6851","Trent McDuffie",0.763215556740761,0.292274443259239,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"CB"
"6852","Rashad Fenton",0.685687810182571,0.369802189817429,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"CB"
"6853","Bryan Cook",0.76015417277813,0.18775582722187,2022,3,5,"KC","ARZ","Kyler Murray",0,0,-0.633,"S"
"6854","Rashad Fenton",0.730347722768784,0.325142277231216,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"CB"
"6855","Nick Bolton",0.844561710953712,0.135348289046288,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"LB"
"6856","L'Jarius Sneed",0.738251268863678,0.317238731136322,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"CB"
"6857","Juan Thornhill",0.730347722768784,0.217562277231216,2022,4,2,"KC","ARZ","Kyler Murray",0.25,0,-4.233,"S"
"6858","Willie Gay Jr.",0.72273725271225,0.25717274728775,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"LB"
"6859","Trent McDuffie",0.7219298183918,0.3335601816082,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"CB"
"6860","Justin Reid",0.994620639830828,-0.0467106398308277,2022,4,2,"KC","ARZ","Kyler Murray",0,0,-4.233,"S"
"6861","Jalen Thompson",0.752284854650497,0.195625145349503,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.879,"S"
"6862","Budda Baker",0.812184765934944,0.135725234065056,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.879,"S"
"6863","Marco Wilson",0.800820648670197,0.254669351329803,2022,1,10,"ARZ","KC","Patrick Mahomes",0.5,0,0.879,"CB"
"6864","Byron Murphy Jr.",0.81212891638279,-0.75663891638279,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,1,0.879,"CB"
"6865","Ezekiel Turner",0.704974949359894,-0.725064949359894,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.25,0,0.879,"LB"
"6866","Isaiah Simmons",0.99464395083487,-1.01473395083487,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,0,0.879,"LB"
"6867","Zaven Collins",0.867664754390717,0.112245245609283,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,0.879,"LB"
"6868","Isaiah Simmons",0.930271916091442,0.0496380839085579,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.612,"LB"
"6869","Marco Wilson",0.997688804753125,-0.942198804753125,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,1,-0.612,"CB"
"6870","Zaven Collins",0.768304243683815,0.211605756316185,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.612,"LB"
"6871","Byron Murphy Jr.",0.942163128405809,-0.886673128405809,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.25,0,-0.612,"CB"
"6872","Jalen Thompson",0.997688804753125,-1.04977880475312,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,0,-0.612,"S"
"6873","Ezekiel Turner",0.793142944574356,0.186767055425644,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.612,"LB"
"6874","Budda Baker",0.77977254986763,0.16813745013237,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.612,"S"
"6875","Marco Wilson",0.814577668905258,0.240912331094742,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.572,"CB"
"6876","Isaiah Simmons",0.652030676603317,-0.672120676603317,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.5,0,1.572,"LB"
"6877","Dennis Gardeck",0.731735378503799,-0.731735378503799,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.5,1,1.572,"ED"
"6878","Jalen Thompson",0.864716902375221,0.0831930976247788,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.572,"S"
"6879","Budda Baker",0.803259089589119,0.144650910410881,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.572,"S"
"6880","Zaven Collins",0.9957808656618,-0.0158708656617999,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.572,"LB"
"6881","Byron Murphy Jr.",0.842566609382629,0.212923390617371,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"CB"
"6882","Budda Baker",0.923004165291786,0.0249058347082138,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"S"
"6883","Zaven Collins",0.861013308167458,0.118896691832542,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"LB"
"6884","Isaiah Simmons",0.99688260955736,-0.0169726095573604,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"LB"
"6885","Jace Whittaker",0.790797203779221,0.264692796220779,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"CB"
"6886","Marco Wilson",0.835189640522003,0.220300359477997,2022,1,10,"ARZ","KC","Patrick Mahomes",0.5,1,-0.468,"CB"
"6887","Jalen Thompson",0.838816583156586,0.109093416843414,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,-0.468,"S"
"6888","Jace Whittaker",0.771673068404198,-0.716183068404198,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.25,1,-2.416,"CB"
"6889","Budda Baker",0.997270070714876,-1.04936007071488,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.5,0,-2.416,"S"
"6890","Jalen Thompson",0.752021551132202,0.195888448867798,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,-2.416,"S"
"6891","Byron Murphy Jr.",0.787427306175232,0.268062693824768,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,-2.416,"CB"
"6892","Marco Wilson",0.996198885608464,0.0592911143915355,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,-2.416,"CB"
"6893","Isaiah Simmons",0.994745806325227,-0.014835806325227,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,-2.416,"LB"
"6894","L'Jarius Sneed",0.925082944333553,0.130407055666447,2022,2,9,"KC","ARZ","Kyler Murray",0,0,1.548,"CB"
"6895","Trent McDuffie",0.994633376132697,0.0608566238673031,2022,2,9,"KC","ARZ","Kyler Murray",0,0,1.548,"CB"
"6896","Nick Bolton",0.960154235363007,0.0197557646369934,2022,2,9,"KC","ARZ","Kyler Murray",0,0,1.548,"LB"
"6897","Juan Thornhill",0.843404486775398,0.104505513224602,2022,2,9,"KC","ARZ","Kyler Murray",0,1,1.548,"S"
"6898","Rashad Fenton",0.994924696162343,0.060565303837657,2022,2,9,"KC","ARZ","Kyler Murray",0,0,1.548,"CB"
"6899","Justin Reid",0.795145139098167,0.152764860901833,2022,2,9,"KC","ARZ","Kyler Murray",0,0,1.548,"S"
"6900","Trent McDuffie",0.881074324250221,0.174415675749779,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"CB"
"6901","Justin Reid",0.93677169829607,0.0111383017039299,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"S"
"6902","Willie Gay Jr.",0.784580454230309,0.195329545769691,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"LB"
"6903","Rashad Fenton",0.994513702578843,0.0609762974211574,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"CB"
"6904","Juan Thornhill",0.792138502001762,0.155771497998238,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"S"
"6905","Nick Bolton",0.877007327973843,0.102902672026157,2022,1,15,"KC","ARZ","Kyler Murray",0,0,-0.525,"LB"
"6906","L'Jarius Sneed",0.825146853923798,0.230343146076202,2022,1,15,"KC","ARZ","Kyler Murray",0,1,-0.525,"CB"
"6907","Willie Gay Jr.",0.996271630283445,-0.0163616302834451,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"LB"
"6908","Rashad Fenton",0.762192964553833,0.293297035446167,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"CB"
"6909","Justin Reid",0.883860595524311,0.0640494044756889,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"S"
"6910","Trent McDuffie",0.757024571299553,0.298465428700447,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"CB"
"6911","Nick Bolton",0.750745624303818,0.229164375696182,2022,2,15,"KC","ARZ","Kyler Murray",0,1,-0.31,"LB"
"6912","Juan Thornhill",0.888983562588692,0.0589264374113083,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"S"
"6913","L'Jarius Sneed",0.745402485132217,0.310087514867783,2022,2,15,"KC","ARZ","Kyler Murray",0,0,-0.31,"CB"
"6914","Justin Reid",0.764619737863541,0.183290262136459,2022,3,10,"KC","ARZ","Kyler Murray",0,0,-1.892,"S"
"6915","Rashad Fenton",0.89654678851366,0.15894321148634,2022,3,10,"KC","ARZ","Kyler Murray",0.5,0,-1.892,"CB"
"6916","Trent McDuffie",0.80663825571537,0.24885174428463,2022,3,10,"KC","ARZ","Kyler Murray",0.5,0,-1.892,"CB"
"6917","Nick Bolton",0.891609877347946,0.0883001226520538,2022,3,10,"KC","ARZ","Kyler Murray",0,0,-1.892,"LB"
"6918","Juan Thornhill",0.891609877347946,-0.943699877347946,2022,3,10,"KC","ARZ","Kyler Murray",-1,0,-1.892,"S"
"6919","L'Jarius Sneed",0.782963827252388,0.272526172747612,2022,3,10,"KC","ARZ","Kyler Murray",0.5,0,-1.892,"CB"
"6920","Zaven Collins",0.770075395703316,0.209834604296684,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"LB"
"6921","Isaiah Simmons",0.756417363882065,0.223492636117935,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"LB"
"6922","Budda Baker",0.878339760005474,0.0695702399945259,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"S"
"6923","Marco Wilson",0.868831396102905,0.186658603897095,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"CB"
"6924","Nick Vigil",0.751175448298454,-0.771265448298454,2022,1,10,"ARZ","KC","Patrick Mahomes",-0.5,1,2.427,"LB"
"6925","Jalen Thompson",0.73299166560173,0.21491833439827,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"S"
"6926","Byron Murphy Jr.",0.795419484376907,0.260070515623093,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2.427,"CB"
"6927","Jalen Thompson",0.998605851898901,-0.0506958518989012,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.398,"S"
"6928","Jace Whittaker",0.740319639444351,-0.684829639444351,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.5,1,1.398,"CB"
"6929","Budda Baker",0.994705422781408,-0.0467954227814078,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.398,"S"
"6930","Byron Murphy Jr.",0.666441410779953,-0.610951410779953,2022,2,10,"ARZ","KC","Patrick Mahomes",-0.25,0,1.398,"CB"
"6931","Marco Wilson",0.693837225437164,0.361652774562836,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.398,"CB"
"6932","Isaiah Simmons",0.98725681565702,-0.00734681565701962,2022,2,10,"ARZ","KC","Patrick Mahomes",0,0,1.398,"LB"
"6933","Marco Wilson",0.99709335481748,0.0583966451825201,2022,1,10,"ARZ","KC","Patrick Mahomes",0,1,2,"CB"
"6934","Nick Vigil",0.783403635025024,0.196506364974976,2022,1,10,"ARZ","KC","Patrick Mahomes",0,0,2,"LB"
"6935","Byron Murphy Jr.",0.760176047682762,0.295313952317238,2022,1,10,"ARZ","KC","Patrick Mahomes",0.25,0,2,"CB"
